comment_id,comment
106,আফ্রিদি ভাই কি বলবো হাসতে হাসতে পেট ব্যাথা হয়ে গেল
107,ভাইয়া আমি ঢাকা গিয়ে অনেক খুজাখুজি করেছি আপনার দেখা পায়নি প্লিজ ভাইয়া আপনার E-mail টা দেন খুব খুব দরকার mdabirsinha2020@gmail.com প্লিজ একটা মেসেজ দেন প্লিজ প্লিজ
108,Airokom video aro dekhte mon chaye😁😁😘😘😆😆😋😋😛😛😜😜😝😝😎😎
109,😂😂😂😂😂
110,Iove
111,"baper taka cinimini takle amra o sob jaigai guri guri vlog kore 
you tube 1st hoitam"
112,Nice.... Twohid afride
113,ভাই পেট ব্যাথা হয়ে গেছে
114,Hi
115,Nice vi
116,haha Rojinar ma
117,😂😂2020 k k ace
118,Hahaaaaa
119,nice boss
120,Vai nice. Tawhid vai apni kamon acain☺😊😀😀🌎💎
121,oi apu ta ke
122,ভাই আপনার চাপা খুব ভালো
123,Bolar kisu nai 🤣😂😂🤣😅🤣🤣🤣😂😂 onek hasi passe
124,🤣🤣😂😂
125,Nice vai
126,Afridi bro very very funny video...just haste haste pet betha..
127,nc
128,op gameplay
129,Very very Funny😂😂😂😂😂😂😂😂
130,I love you afredi
131,🤣🤣😁
132,Bodai
133,Coc
134,wow
135,Onekk joss bhiya. All the best bhiya.
136,tor koipta
137,ভালোই লাগলো
138,nice
139,হুদাই ছাগলামি।
140,Wow
141,valobasa nio
142,love you vai
143,Afridi vai nice balo laglo
144,😂🤣😂😂🤣
145,ভাই তুমি  অনেক পাকনা
146,ATA ki tomar girlfriend
147,"Do you have a girlfriend ? If you have a girlfriend , so please tell me   
her name"
148,Love u tawhid
149,Misunderstanding ta xoss
150,ভালোবাসার তৌহিদ আফ্রিদি 💖💖💖
151,তোমার কথা গুলি অনেক ভালো লাগে 💖💖💖💖👌👌🤲🕋🤲
152,😂🤣😂😁😀🤣🤣🤣🤣🤣
153,Vaiya sotty onk sundor hoica atto valo kmne paren🤣🤣
154,Nc
155,Wow
156,Wow
157,ha ha ha ha
158,Haaaaaa nice
159,Suuppeerrbb dada
160,I love your funny video 🤗🤗🤗🤗🤗🤗😋😋😋😍😍😍😘😘😘
161,Aro funny video korte thako afridi bro😍😍😍😍😘😘😘😘🤗🤗
162,Hahaha
163,Osadharon.........😀😀
164,👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎
165,very nice vedio
166,Tawhid
167,vaiya video ta joss cilo...vaiya ami na apbar sathe kaz kore cai...vaiya.
168,ভিডিওর অধিকাংশ পার্টই Mango squad থেকে কপি করা
169,Dakho kando koi seta onake bolte bolse naki
170,Oi vara diya bair ho amar mer sathe prem koros😆😆😜😜
171,My mother name  rojina
172,nice
173,Nice
174,Tawhid afridi হাসবো না কানবো ভুঝিনাি তোমার বরিশাল্লা  ভাষাটা অনেক সুন্দর 😘😘😘😘😍😍😍😍😍😁😁😁😁😀😀😀😀😀😀😅😅😘
175,😂😂😂😂😂😂😂😂
176,Gay Ar Video Ta Onek Valo Chilo 🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣
177,"হাসতে হাসতে পেট ব্যথা,,,,,,,,,,,পানি নাই"
178,maya ta ki apnar girl friend hoy?
179,Hi
180,Wow nice  video bar bar eta deki
181,Naic
182,Hmm 3:21
183,Very 5:21
184,Very 11:3
185,Supper vaiya
186,I'm happy
187,nic
188,Over acting 😂😂
189,তুমি একটা ভালোবাসা 😍
190,Bhai 2mi 😍
191,Who is watching this vedio in 2019
192,ekta movie korle vlo hoto
193,অস্থির ভাই
194,Omg😱😱😎😵😨😲🙅🙅🙉🙉👀💀
195,3:58
196,copy video..
197,O onnak moja lagse
198,#mdsharfin
199,Tomar dressing sense anak valo
200,Nice
201,Plz rajshahi te ekta vlog😭😭😭😭😭
202,just  WOW!!!!!!!!!!!!
203,"Nice 



.........  Nice"
204,Baiya ami apnar sob video te like kori..... Ami apnar so video dekhi....baiya ami apnar onek.. onek..onek..boro friend.... Plesse baiya  apni akbar amar comment ar ans den Plesse 🙂🙂🙂🙂🙂
205,Nokol hoiche
206,❤
207,Sei
208,Boss amr saiii hoisee
209,Hahaha
210,osm......gopalgonj
211,Joss bro
212,"এক কথায়,,,অসাধারণ"
213,😂😂😅😗😍😁😁😂😁😂😂😂😂😂😂😂😂😂😂😂আপনি একটি মানুস বাই
214,Nice
215,My  name is  shaika
216,Khub  valo
217,টাকায় আমার ছিনিমিনি করে
218,Osthir bro ❤❤❤
219,o rojinar ma khete to pani nai sei chilo dialogue  ta....afridi  lv u
220,Faltu
221,Amar Life tao Amoni
222,নামাজ ছাড়া আমাদের কনো উপায় নেই..।
223,Yes..
224,"major,rahaman"
225,Right
226,Masum Billa zani bhaiya
227,যা দেখি বারবার দেখতে মন চাই
228,nice..video
229,😂
230,Vai ...osam..
231,Nice video
232,Soo nice
233,Nice video
234,"নকল করার কি দরকার ছিল?  Mango Squad (2 march 2018) এরকম ভিডিও আরো আগেই তৈরি করেছে।
ফাউল"
235,তোমার ভিডিও খুব খুব খুব সুন্দর লাভ ইউ
236,I ❤ u TAWHID ❤❤❤❤💙
237,এরে কেউ পাগলা কারদে পাঠাও।
238,Hahaha moja pailam
239,Camra man Gay ar roll🤣
240,Vai amre mon teka comment kori but apni love reaction den na..Choto to kosto lage..
241,আমার তো লাস্ট ভিডিও টা ভাল লেগেছি
242,Verry funny
243,Osam video Afridi vaia
244,New video music video koi
245,Sob video osam
246,Osam video
247,Simanto vai koi
248,Nc video jakaria vai osam
249,I love u afridi vaia
250,video osam
251,Hahaha xoss
252,Vai aga apnaka Valo lagtoh akhon are valo laga na Tai akhon are vedio o dekhi na apni na accting  aktu besi kore palen
253,🤣🤣🤣🤣
254,nice video
255,wow😍😍
256,Khete pani na was the best dialogue
257,6:14 girl rection jst asm
258,মামা সেই
259,Hii
260,😆😆😆
261,vaia apnar natok onak valo laga
262,Nice
263,সেই লাগছে ভাই
264,vai vlog 68 korben na
265,Afridi haysa haysa pat betha hoye ge6a
266,😂😂😂😂😂😂😁😁😁🤣🤣🤣🤣
267,Darun ❤
268,Vilo
269,"2
0 
1
9 
Anyone ( NOVENBER)"
270,u r so good.. yr
271,😂😂😂😂😁😁😁
272,Afridi tumi onak vhalo vabe act corte paro I love You😍😂
273,Bht...hashailan bhaiya
274,I like you bro
275,i love mytv and i want to work in mytv
276,Tauhid afridir jara big big fan tara 👇👇 like korba abong sobai doya korba
277,me too
278,SD NOMAN LTD.  ♦♦যারা এই চ্যানেল টা  যারা শেয়ার  করবে  তাদের কে আমি নতুন কিছু  শিখাবো  আসাকরি সবাই এই নতুন চ্যানেল টা সবার সাথে শেয়ার করবেন. .
279,ভাই আপনি মিটুন চক্রবর্তীকে নিয়ে বলগ করোন তার জীবনের কাহিনী নিয়ে আশা করি ভালো লাগবে
280,🤣🤣🤣🤣🤣😂😂😂😂😂😂🤣🤣🤣🤣🤣😂 bro pocor hascih you are the great
281,Khete to pani nai scene was most funny😂😂
282,Nice
283,Gay টা জোস ছিলো
284,Nc
285,So funny bhai
286,সাপোর্ট মি প্লিজ.....
287,Onek sundor vai🤣🤣🤣😂
288,Vai apnar shob video ame valobash Vai
289,"ভাইয়া মারসিডিস পানিতে পালাইয়া দিসি,,, 
সেই মজা হইচে"
290,Too good vaiya
291,"Tawhid Afridi
Tui valo vlog koros 💘💘
But onk ghula copy korsos 💘💘💘
Tarpor O love you ❤❤"
292,না ভাই অসাধারণ
293,Afridi bhai nice
294,আমার মতো কে কে 2020 সাল এসে দেখতাছো
295,6:15 meyetar reaction 😁😁
296,ভাইয়া কিজে ভালো লাগলো বলে বুঝাইতে পারবো না
297,ফালতু
298,বগুড়াই একবার আসেন ভাইয়া Please....
299,মাইয়া এতো মেকাপ দিছে কেন োকাছ মারতাছে
300,অসাধারণ
301,Tawhid afridi I love you 💝💝💝💝💝💝💝💝💝💝💝💝💝💝💝💝💝💝💝💝💝💝💝💝💝💝💝💝💝💝💝💝💝💝💝💝🤗🤗🤗🤗🤗🤗
302,Afridï vai  tomar vedio gula deikha na haisha pari na like
303,Kane headphones chill hai khodare ha ha ha!!!!!🤣🤣
304,ভাইয়া খেতে পানি নাই হাসালেন 😂😂😂🤣
305,Vai amre 5 lak tk diea help korba pls
306,Very. Funny. Video
307,😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃
308,hethe pani nai
309,3.53 second is great reaction 😃😃😃
310,Nc
311,Osthir hoice bro
312,One kind of moja🤪🤪
313,অসাধার
314,Ha ha ha
315,।তুমার
316,Very funny
317,"খুব ভাল,হাহাহা"
318,Nc
319,ত্রিপুরা acan
320,boss  tripura ta asan
321,🤣😂😁
322,Hi
323,Ball asn
324,emon the brown man to well come
325,420
326,"Lift e misunderstanding🤣🤣🤣🤣🤣🤣🤣🤣 hahaha........
Ashadharon"
327,🇭​🇴​🇼​      🇫​🇾​🇳​🇳​🇾​
328,"I,love,afridi"
329,Vai joss apnar jonno duya kori shov shomoy vlo thaken love you
330,Nice video
331,"1 like this comment: 8 views

3like this comment: 30 views
10like this comment:107views"
332,হাসতে হাসতে  পেট ব্যথা হয়েগেছে
333,purai joss
334,Overacting ka dukaan
335,Hahahaha allah tmk aro onk bro kruk
336,Ami YouTube r hote cai place amake help korben.
337,😁😁😁😁😁
338,"Ata samim vai er copy, samim vai osadaron korce"
339,khob valo laglo video ta💜💜💜💜💜💜💜💜💜💜💜💜
340,Vai apnare amar onek vallage...ami apnar onek boro fan...Love you so much Tawhid Afridi vai
341,"Excellent  video... vai
মালোশীয়া থেকে"
342,uncle babi kemon ase
343,🤣🤣🤣🤣
344,আমার চ্যানেল থেকে ঘুরে আসুন
345,"খেতে পানি নাই।। 😂😂😂 
Khub vlo video banao tmi.."
346,boss good  fanyy wow
347,Onack Sundor video vaiya
348,Nice
349,falto akta sele
350,তর মা কে আমেরিকা নিয়ে চুদা তর মার আরাম লাগবে ইংলিশ প্রিমিয়ার লীগ চলবে শালা খানকির মাগির পুত
351,Unboxing video fen
352,"https://youtu.be/O1JftYl5xD4
Please watch my Bengali actors mimicry video here"
353,খেতে তো পানি নায়। 😂😂😂
354,Nice
355,Bogura kobe jaba
356,love u......
357,part 2 please
358,নাইচ
359,শুধু হাসবো
360,WoW
361,Nice video
362,Hi
363,Nice
364,Via 3.3 tor millo na karon tui to kinchos a
365,Osthir
366,অনেক ভাল লাগলো ভাই
367,Tawhid Afridi vai plz call...01843144042.  apnar sathe akto kotha bolbo
368,Nice monu vai
369,👍👍💛💛
370,Afridi tumk dakte cai
371,Onek sundor hoyse ame malysia taky daksy..
372,আফ্রিদি  বাই আমি আপনার ভক্ত  বাই আমি আপনার সাথে দেখা করতে চাইবাই আমার নামবার টা বাই01881868692
373,Moja paisi
374,Copy korce
375,"িগজসজতন,ক
বঃতজয়ী"
376,pani nai 😃😃😃
377,ha ha ha
378,"So fanny  video. 
😆😆😆😆😆😆😀💕"
379,বালের ভিডিও।
380,Good job..
381,1:33 আল্লাহ মাবুদ হাস্তে হাস্তে পেট বেথা হয়ে গেল
382,তৌহিদ হাসতে হাসতে হাসতে দম বন্ধ হয়ে যাচ্ছে।very nice.
383,"হাহাহা...খ্যাতে পানি নাই....।।ছকিনার মা খ্যাতে তো পানি নাই...
হাহাহা..."
384,হা হা হা
385,nice
386,joss bro
387,Nice video 👍
388,"মাতা গরম হইয়া যাচ্ছে,১৫ দিন চ্যানেল খুলছি,কেউ  subscribe করতে চায় না..অনেক খারাপ লাগছে..
LOVE YOU AFRIDI VAI.."
389,uncle er bow vabi?
390,Ha ha ha😀😄
391,Vary fanny
392,সত্যি খুব  ফানি
393,Tomar Video Amar Onek Valo Laga
394,I Love You Tawhid Afridi And I Miss You
395,https://youtu.be/sJEVkCstE-g
396,ভিডিও টা ভালো লাগছে ভাইয়া
397,I love u vaia miss u so much Afridi
398,Nine
399,Sotti Amazing
400,নাইছ
401,Hahaha
402,Last er scene ta 🤣🤣🤣🤣🤣
403,Sei
404,"ভাই আপনার মত কে পারবে এতো,,,"
405,Talbia zaman
406,nice
407,আসসালামুয়ালাইকুম আফ্রিদি ভাই কেমন আছেন ভাই আমি আপনার একজন ভক্ত ভাই আমাকে একটা সাহায্য করবেন
408,love you Afridi
409,Hay lắm subcribe
410,Kub kub darun laga tomaka ... Kolkata koba esba?? Pls reply koro pls
411,3rd ta toke maniyeche bhai !😂😂😋😂
412,Nice
413,Nice video
414,সেরা ভাই তুমি
415,Nyc jocks 😆😆😁😁
416,https://youtu.be/6dsQ6wWnR54
417,Bai ami  khub gorib amake akta job diben aponarto onek taka amake akta kaj dile ami khub khusi hotam
418,eto val lagce j vashay khuje passi na ki bolbo
419,Unkel er bou vabi hoy.😂😂😂😂😁😁😁
420,রোজিনার মা খেতে পানি নাই 😅😅😆😆😆
421,Tauhid Afraidi Vai ami apnar satha dakha korta chai 😍😍😍
422,Nice
423,Nice vai
424,I Love    আফ্রিদি
425,তাওহীদ ভাই আপনি ভাই আমার কাছে সবচাইতে প্রিয় ভাই আর সবচাইতে বড় কথা হইলো আমি আপনার সবচেয়ে বড় ফ্রেন্ড বাংলাদেশের মধ্যে আমি মনে করি
426,Hasi ar  hasi
427,Boss
428,Tnx u brother
429,ha ha ha
430,🤣🤣🤣🤣🤣
431,♥️♥️♥️♥️♥️
432,Ami proti din tawhid afrider natok dakhi sob gola natok khob haser
433,Ha ha ha khob haser natok ta
434,😂😂🤣😂😂🤣😂😂😂🤣🤣😘😘😘😘😘😘😘😘😎
435,So Fanny You are so cute
436,০১৮৮৪১৯৮১৯
437,Afridi biyha the gay was so funny
438,সেই মামা
439,লিফট খোলা কেগ
440,কেন
441,khub bro fan hoye geci re tor touhid!!!!!!!sooooo good
442,Taka ki basi hoisa
443,Wow
444,"আমি আপনার সাথে দেখা করতে চায় আমার নাম সিহাবুর বাড়ী গোপালগঞ্জ, গোবরা,সোবায়ান সড়ক"
445,hihihihi purai joss 😆😆😂
446,Dab bro
447,Vaia apni beat
448,Hasty hasty pat 😂😂🤣🤣
449,Shamim vi er sciript  nokol korce
450,Make some video about kiss plz plz plz
451,Good
452,oooo vai r koto batkamu 😁😁😁😁😁😂😂😂
453,😂😂😂😂rojinar maa komayy tomi
454,পাগলের দল! এত মজা করতে পারে মানুষ? তোরা একটা মুভি বানা।
455,https://www.youtube.com/channel/UChSZvuNOKvTaBCz9xTa_Tkw
456,তাওহিদ ভাইয়া আমি আপনার সাথে দেখাকরার জন্য অনেক চেস্টা কোরেছি অনেক টাকা খরজ হোয়ে গেছে বাট দেখতে পেলামনা আপনি নাকি সিলেট গেছেন ভাইয়া plzআমি আপনার অনেক বড় ফেন plz ভাইয়া আমি আপনার সাথে দেখা করতে চাই  plz. কল দিয়েন ভাই 01318591883
457,হ্যা ভাইয়া
458,Wow
459,Tawhid afridi is soooooooooooo cute
460,Ato hasi asca bolar moto na viya love you viya
461,Viya osam lagca
462,গাঞ্জা খাইশ  নাকি🇦🇶🇦🇶🇦🇶🇦🇶
463,Amazing lagce
464,Loly
465,Jakaria vai at last gay.
466,Nice video
467,Hi
468,Tomar baper ato taka Bai amaderke kicu dau
469,daru.........n lagse♥♥♥♥
470,last scene so funny ha ha ha😂
471,"Brother, when will the new block come?"
472,খেতয় তয় পানি নাই !  ওনেকও মাজা লাগ  লয়!
473,খেতয় তয় পানি নাই !  ওনেকও মাজা লাগ  লয়!
474,মজা পাইলাম
475,VAI sai
476,😂 😂 🤣 🤣 🤣 🤣 🤣
477,Hahaha nice bideo
478,Aii model meyerar nam ki?  Kew bolte paren and tar R kono video karo jana ache???
479,শেষের কাহিনি টা অনেক সুন্দর হইছে।
480,Vaiya tmr sathe face to face dikhar amr khub issa vaiya ay issa ta poron korbe plzzz
481,Love you
482,আমি আপারে অনেক লাভ করি
483,এগিয়ে জাও ভাই
484,Amon aro chai
485,Vallagche vaiya
486,Love u vaiya
487,joss baiya..mejaj ta karap cilo video ta dekar por bai na hese parlam.tnx tawhid baiya
488,Suppar vai
489,😅
490,afridi vai apnar mobile namber ta
491,Wow..superb..fan hoye gelam..
492,Nice brooo
493,Very very nice viya
494,আমি আপনার ফ্রেন্ড  অনেক বড় ভাই
495,"ভাই,,আপনার ব্লক গুলা অনেক ভালো লাগে,,,,,,ধন্য বাদ দিয়া আপনাকে ছোট করব না ভাই,,,,Love u vai♥"
496,হা হা
497,"অনেক সুন্দর ভিডিও ,,  তবে মেয়েটা নাইছ"
498,"Towhid vai rojinar ma kobe hoilo????? 😱😱😱😱😱
🤣🤣🤣🤣🤣"
499,😂😂😂😂
500,Awesome  afridi vaiya
501,Ai rokom sort ami korte pari but tk nay tk nay hate tk nay
502,Apnar video gulo amr kace vlo lage
503,Rujinar maa to viral hoiye gelo re.....😃🤣🤣
504,So funny
505,O no afridi
506,Vai bagerhat aslan daka pailam na onk kosto pailam😥😥😢
507,Nc
508,Vai onk vallag lo 😁😁😁😁😁😁😁
509,Osam
510,Part 2
511,I love you Afridi
512,Overacting
513,হ্যালো আফ্রিদি ভাই আপনার অনেক বড় আমি ফ্রেন্ড আপনার সাথে একটু কথা বলতে চাই
514,দারুন ভাই
515,sei boro
516,Remake😆😆😆
517,ভাই আপনার থেকে মাইয়াটা অনেক সুন্দর
518,Meyetar nam ki?
519,ভাইরে তোর চিল্লাচিল্লি আর ওভার  acting বন্ধ চোদাবি?
520,Falto
521,আফরিদি ভাই খুব ভালো লাগল
522,Vaiya ami to apnar onAk boro fan hoiya gase sob gulai fanny video r vlog dakse
523,Borisal sala ra akto batpar oh ..
524,Sala akta jagol ..kottar bajja
525,Joss
526,So funny😂😁
527,"Valo lagse,I am from India(assam)"
528,@Shohida Khatun 😊😊😊
529,@Arya Gaming good
530,I m also frm Assam..
531,@Emam Mahedy Noor ji muslim
532,Apni ki Muslim na ?
533,Video ta somporno my Tvr lifter bitore
534,Hi dada
535,Afridi bro you our Bestfrienf
536,"Same. আমার চ্যানেল টা নতুন,আমি আপনাদের সাহায্য চাই। দয়া করে আমার চ্যানেল টা Subscrib করুন।"
537,গে সিনটা অস্থির হইছে
538,"Afridi vaiya,khub cute..😆"
539,"Hmmm....আমার চ্যানেল টা নতুন,আমি আপনাদের সাহায্য চাই। দয়া করে আমার চ্যানেল টা Subscrib করুন।"
540,Good job
541,Nc
542,Salar ghorer salary bainchud bandir polara
543,তৌহিদ আপরিদি টাকা ছিনি বিনি খেলে
544,আমি তো জানতাম সাহিদ আফ্রিদি। তাওহীদ আফ্রিদি কেডা????????????
545,ন
546,😀😀😀😀😀
547,Copied from ashish chanchlani vines
548,Khubo Funny chilo
549,Me Mamon and amar chanel ta ke like share korben pizza...
550,Ha ha ha ha hu hu hu hu
551,টাকায় মোর ছিনি মিনি করে
552,ভাই হাসতে হাসতে পেট ব্যথা
553,Bhy lifter dorja khula
554,😂😂😂😂😂 that ending is hilarious.
555,😫
556,Vaiya i am big fan....
557,ভাইয়েরা আমার চ্যানেল্টি একেবারে নতুন সবাই আমার চ্যানেল্টি লাইক কমেন্ট শেয়ার ও সাবস্ক্রাইব করন
558,এ বেদা তুরাকি আমার পাসছার বিনা
559,osthir bro
560,Bro so nc
561,টাকায় আমার ছিনিমিনি করতেছে কো মেরা হুম
562,I am your big fan
563,Asowme dada..lv u..
564,Eram
565,MD Tarek 01756740046
566,আমার মত কে কে কমেন্ট পড়তে আসছো হাত তুল
567,vaiya onak valo hoise
568,Add me as a friend on YouTube! https://youtu.be/addme/vlczWYB8S1AnnAiRwLmD0VHihvTZsA
569,New Funny Video upload dan plz...Vaiya
570,Noakhali 2019 bolo? Indigo flight tickets
571,Very Beautiful
572,Ajira ltd is best
573,nice bro....
574,Very nice
575,Khob valo
576,Thanks All
577,NICE
578,Onek funny
579,🇻 🇪 🇷 🇾    🇳 🇮 🇨 🇪
580,২০১৯সালে কে কে দেখো
581,খুপ বাজে
582,very funny
583,to gd
584,It isnso funny
585,Good video.Think good for next video
586,TAWHID AFRIIDI ভিডিও দেখার পাশাপাশি কমেন্ট পড়তে আইছে কে কে আমার মত লাইক দিয়া আওয়াজ দিয়া গান👌👍❤️❤️👇👆👆
587,Bhai at taka thakle amake den na please
588,"Bro os3 video...,😍😘😍😍  erokm aro video cai....???"
589,এত্ত মজা কখনো পাইনি! 😂😂😂
590,"Outro song টা আমার Ringtone ছিলো। যখন বেজে উথেছে তখন আমি আমার মোবাইল তুলে দেখলাম বাজে না, ""আরে! কি আশ্চর্য, Ringtone হচ্ছে কিন্তু Phone বাচ্ছে না..."" তারপরে Realize করলাম যে ওটা PC তে হচ্ছিলো"
591,শেষ জামানা😁😁😁
592,ক্ষেতে পানি নাই🤣
593,"Love u, afridi bro..."
594,ফালতু
595,nice afrede
596,Ami chai ei channel ta r samne na ashuk...
597,Nice
598,Bacal halay gada coda😂😂
599,"ln
 love"
600,😃😃🍋🍋🤣😃😃😃😃😃😃😃🤣😂😂😂😂😂😂😂😂😂😂🤣🤣🤣😘😍😍😍😍😍😍😎😎😎😎😎😎😎😎😎😍😎
601,"ভাই আমার একটা পরামর্শ আপনি প্রতিটা কাহিনীতে একটি কমন ডায়ালগ দেন "" টাকা আমার ছিনিমিনি করে"" ।এই ডায়ালগটা একটু পরিবর্তন করলে ভালো হবে।।"
602,👌👌👌
603,So funny
604,Music ta osadharon video or maje majhe jeta
